"ticks","new","recycled","waste"
0,100,0,0
1,98.04081632653062,0,1.9591836734693877
2,96.24489795918367,0,3.7551020408163263
3,94.53061224489797,0,5.469387755102041
4,92.81632653061224,0,7.183673469387755
5,91.26530612244898,0,8.73469387755102
6,89.79591836734694,0,10.204081632653061
7,88.16326530612245,0,11.83673469387755
8,86.44897959183673,0,13.551020408163264
9,85.79591836734693,0,14.204081632653063
10,85.63265306122449,0,14.36734693877551
11,85.22448979591837,0,14.775510204081632
12,83.83673469387755,0,16.163265306122447
13,83.59183673469389,0,16.408163265306122
14,83.34693877551021,0,16.653061224489797
15,83.18367346938776,0,16.816326530612244
16,81.95918367346938,0,18.040816326530614
17,81.46938775510205,0,18.53061224489796
18,81.46938775510205,0,18.53061224489796
19,81.38775510204081,0,18.612244897959187
20,80,0,20
21,80,0,20
22,79.91836734693878,0,20.081632653061224
23,79.83673469387756,0,20.16326530612245
24,78.36734693877551,0,21.63265306122449
25,78.12244897959184,0,21.877551020408163
26,78.12244897959184,0,21.877551020408163
27,78.20408163265307,0,21.79591836734694
28,77.14285714285715,0,22.857142857142858
29,76.9795918367347,0,23.02040816326531
30,76.89795918367346,0,23.10204081632653
31,76.89795918367346,0,23.10204081632653
32,75.59183673469387,0,24.408163265306122
33,75.83673469387755,0,24.16326530612245
34,76.16326530612245,0,23.836734693877553
35,76.24489795918367,0,23.755102040816325
36,75.18367346938776,0,24.816326530612244
37,74.36734693877551,0,25.63265306122449
38,74.85714285714286,0,25.142857142857146
39,75.10204081632654,0,24.897959183673468
40,74.20408163265306,0,25.795918367346935
41,73.46938775510205,0,26.53061224489796
42,73.55102040816327,0,26.448979591836736
43,73.95918367346938,0,26.040816326530614
44,73.14285714285714,0,26.857142857142858
45,72.81632653061224,0,27.183673469387752
46,72.81632653061224,0,27.183673469387752
47,72.48979591836735,0,27.510204081632654
48,71.75510204081633,0,28.244897959183675
49,71.51020408163265,0,28.489795918367346
50,71.59183673469389,0,28.408163265306126
51,71.91836734693877,0,28.081632653061224
52,71.10204081632652,0,28.89795918367347
53,71.18367346938776,0,28.816326530612248
54,71.75510204081633,0,28.244897959183675
55,71.91836734693877,0,28.081632653061224
56,71.18367346938776,0,28.816326530612248
57,70.93877551020408,0,29.06122448979592
58,70.85714285714285,0,29.142857142857142
59,71.0204081632653,0,28.97959183673469
60,70.53061224489797,0,29.46938775510204
61,70.20408163265306,0,29.795918367346943
62,70.44897959183673,0,29.551020408163264
63,70.36734693877551,0,29.632653061224488
64,69.63265306122449,0,30.36734693877551
65,69.55102040816327,0,30.448979591836732
66,69.46938775510205,0,30.53061224489796
67,69.71428571428572,0,30.28571428571429
68,68.9795918367347,0,31.020408163265305
69,68.48979591836735,0,31.510204081632654
70,68.40816326530611,0,31.591836734693878
71,68.73469387755102,0,31.265306122448976
72,68.3265306122449,0,31.673469387755105
73,68.08163265306122,0,31.918367346938776
74,67.75510204081633,0,32.244897959183675
75,67.6734693877551,0,32.326530612244895
76,67.18367346938776,0,32.816326530612244
77,67.02040816326532,0,32.9795918367347
78,67.02040816326532,0,32.9795918367347
79,67.10204081632654,0,32.89795918367347
80,66.04081632653062,0,33.95918367346939
81,65.71428571428571,0,34.285714285714285
82,65.9591836734694,0,34.04081632653061
83,66.04081632653062,0,33.95918367346939
84,65.22448979591837,0,34.775510204081634
85,65.71428571428571,0,34.285714285714285
86,66.20408163265306,0,33.795918367346935
87,66.53061224489795,0,33.46938775510204
88,66.12244897959184,0,33.87755102040816
89,66.20408163265306,0,33.795918367346935
90,66.36734693877551,0,33.63265306122449
91,66.28571428571428,0,33.714285714285715
92,65.79591836734694,0,34.20408163265306
93,65.87755102040816,0,34.12244897959184
94,65.71428571428571,0,34.285714285714285
95,65.55102040816327,0,34.44897959183674
96,64.73469387755102,0,35.26530612244898
97,64.9795918367347,0,35.0204081632653
98,64.73469387755102,0,35.26530612244898
99,64.57142857142857,0,35.42857142857142
100,64.08163265306122,0,35.91836734693877
101,64,0,36
102,64.24489795918367,0,35.755102040816325
103,64.57142857142857,0,35.42857142857142
104,63.42857142857142,0,36.57142857142857
105,63.02040816326531,0,36.97959183673469
106,63.51020408163265,0,36.48979591836735
107,63.755102040816325,0,36.244897959183675
108,62.857142857142854,0,37.142857142857146
109,63.102040816326536,0,36.897959183673464
110,63.42857142857142,0,36.57142857142857
111,63.83673469387755,0,36.16326530612245
112,62.77551020408163,0,37.22448979591837
113,62.69387755102041,0,37.306122448979586
114,62.69387755102041,0,37.306122448979586
115,62.69387755102041,0,37.306122448979586
116,61.55102040816327,0,38.44897959183673
117,61.95918367346939,0,38.04081632653061
118,61.95918367346939,0,38.04081632653061
119,61.87755102040816,0,38.12244897959184
120,60.897959183673464,0,39.102040816326536
121,60.816326530612244,0,39.183673469387756
122,60.897959183673464,0,39.102040816326536
123,61.38775510204082,0,38.61224489795919
124,61.38775510204082,0,38.61224489795919
125,60.816326530612244,0,39.183673469387756
126,61.224489795918366,0,38.775510204081634
127,61.71428571428571,0,38.285714285714285
128,61.142857142857146,0,38.857142857142854
129,61.30612244897959,0,38.69387755102041
130,60.897959183673464,0,39.102040816326536
131,61.224489795918366,0,38.775510204081634
132,60.65306122448979,0,39.3469387755102
133,60.244897959183675,0,39.755102040816325
134,60.48979591836735,0,39.51020408163266
135,60.48979591836735,0,39.51020408163266
136,60,0,40
137,60.3265306122449,0,39.6734693877551
138,60.08163265306122,0,39.91836734693878
139,60.48979591836735,0,39.51020408163266
140,59.836734693877546,0,40.16326530612245
141,59.265306122448976,0,40.734693877551024
142,59.265306122448976,0,40.734693877551024
143,59.591836734693885,0,40.40816326530612
144,59.3469387755102,0,40.6530612244898
145,59.265306122448976,0,40.734693877551024
146,59.75510204081632,0,40.244897959183675
147,59.42857142857143,0,40.57142857142857
148,59.265306122448976,0,40.734693877551024
149,59.3469387755102,0,40.6530612244898
150,59.51020408163266,0,40.48979591836735
151,59.51020408163266,0,40.48979591836735
152,59.183673469387756,0,40.816326530612244
153,59.10204081632653,0,40.89795918367347
154,59.3469387755102,0,40.6530612244898
155,59.591836734693885,0,40.40816326530612
156,59.183673469387756,0,40.816326530612244
157,58.857142857142854,0,41.14285714285714
158,59.0204081632653,0,40.97959183673469
159,59.183673469387756,0,40.816326530612244
160,58.61224489795919,0,41.38775510204082
161,58.53061224489796,0,41.46938775510204
162,59.0204081632653,0,40.97959183673469
163,59.10204081632653,0,40.89795918367347
164,58.77551020408164,0,41.224489795918366
165,58.93877551020408,0,41.06122448979592
166,59.265306122448976,0,40.734693877551024
167,59.0204081632653,0,40.97959183673469
168,58.61224489795919,0,41.38775510204082
169,58.36734693877551,0,41.63265306122449
170,58.53061224489796,0,41.46938775510204
171,58.285714285714285,0,41.714285714285715
172,57.30612244897959,0,42.69387755102041
173,57.224489795918366,0,42.775510204081634
174,57.06122448979591,0,42.93877551020408
175,57.30612244897959,0,42.69387755102041
176,57.06122448979591,0,42.93877551020408
177,56.734693877551024,0,43.26530612244898
178,56.97959183673469,0,43.02040816326531
179,57.224489795918366,0,42.775510204081634
180,56.97959183673469,0,43.02040816326531
181,56.734693877551024,0,43.26530612244898
182,56.734693877551024,0,43.26530612244898
183,57.06122448979591,0,42.93877551020408
184,56.89795918367347,0,43.10204081632653
185,56.734693877551024,0,43.26530612244898
186,56.48979591836735,0,43.51020408163265
187,56.6530612244898,0,43.3469387755102
