"ticks","new","recycled","waste"
0,100,0,0
1,98.04081632653062,0,1.9591836734693877
2,96,0,4
3,94.12244897959184,0,5.877551020408163
4,92.81632653061224,0,7.183673469387755
5,91.42857142857143,0,8.571428571428571
6,90.04081632653062,0,9.959183673469388
7,88.65306122448979,0,11.346938775510203
8,87.18367346938776,0,12.816326530612246
9,86.28571428571429,0,13.714285714285715
10,85.71428571428571,0,14.285714285714285
11,85.3061224489796,0,14.69387755102041
12,84.16326530612245,0,15.836734693877553
13,83.59183673469389,0,16.408163265306122
14,83.10204081632652,0,16.897959183673468
15,83.10204081632652,0,16.897959183673468
16,82.0408163265306,0,17.959183673469386
17,81.63265306122449,0,18.367346938775512
18,81.38775510204081,0,18.612244897959187
19,81.22448979591836,0,18.775510204081634
20,80.08163265306123,0,19.918367346938776
21,79.42857142857143,0,20.57142857142857
22,79.42857142857143,0,20.57142857142857
23,79.3469387755102,0,20.653061224489797
24,78.04081632653062,0,21.959183673469386
25,78.04081632653062,0,21.959183673469386
26,77.9591836734694,0,22.040816326530614
27,77.79591836734694,0,22.20408163265306
28,76.65306122448979,0,23.346938775510203
29,76.40816326530611,0,23.591836734693878
30,76.32653061224491,0,23.6734693877551
31,76.48979591836735,0,23.51020408163265
32,75.6734693877551,0,24.3265306122449
33,75.26530612244898,0,24.73469387755102
34,74.93877551020408,0,25.06122448979592
35,75.26530612244898,0,24.73469387755102
36,74.61224489795917,0,25.387755102040817
37,74.04081632653062,0,25.95918367346939
38,73.79591836734693,0,26.204081632653057
39,73.63265306122449,0,26.36734693877551
40,72.3265306122449,0,27.6734693877551
41,72.24489795918367,0,27.755102040816325
42,72.08163265306122,0,27.918367346938776
43,72.08163265306122,0,27.918367346938776
44,71.18367346938776,0,28.816326530612248
45,70.93877551020408,0,29.06122448979592
46,70.6938775510204,0,29.306122448979593
47,70.85714285714285,0,29.142857142857142
48,70.12244897959184,0,29.87755102040816
49,69.79591836734694,0,30.20408163265306
50,69.95918367346938,0,30.04081632653061
51,70.0408163265306,0,29.959183673469386
52,69.3061224489796,0,30.69387755102041
53,68.81632653061224,0,31.183673469387756
54,68.9795918367347,0,31.020408163265305
55,68.81632653061224,0,31.183673469387756
56,68.3265306122449,0,31.673469387755105
57,68.08163265306122,0,31.918367346938776
58,68,0,32
59,68,0,32
60,67.51020408163265,0,32.48979591836735
61,67.18367346938776,0,32.816326530612244
62,67.26530612244898,0,32.73469387755102
63,66.85714285714286,0,33.14285714285714
64,66.04081632653062,0,33.95918367346939
65,65.71428571428571,0,34.285714285714285
66,65.46938775510203,0,34.53061224489796
67,65.38775510204081,0,34.61224489795918
68,64.32653061224491,0,35.673469387755105
69,63.83673469387755,0,36.16326530612245
70,63.6734693877551,0,36.3265306122449
71,63.6734693877551,0,36.3265306122449
72,63.34693877551021,0,36.6530612244898
73,63.02040816326531,0,36.97959183673469
74,62.69387755102041,0,37.306122448979586
75,62.36734693877551,0,37.63265306122449
76,61.795918367346935,0,38.20408163265306
77,61.63265306122449,0,38.36734693877551
78,61.63265306122449,0,38.36734693877551
79,61.46938775510205,0,38.53061224489796
80,61.06122448979592,0,38.93877551020408
81,60.97959183673469,0,39.02040816326531
82,61.224489795918366,0,38.775510204081634
83,61.30612244897959,0,38.69387755102041
84,60.816326530612244,0,39.183673469387756
85,60.40816326530612,0,39.59183673469388
86,60.65306122448979,0,39.3469387755102
87,60.65306122448979,0,39.3469387755102
88,60.16326530612245,0,39.83673469387755
89,59.75510204081632,0,40.244897959183675
90,59.265306122448976,0,40.734693877551024
91,59.0204081632653,0,40.97959183673469
92,58.93877551020408,0,41.06122448979592
93,58.53061224489796,0,41.46938775510204
94,58.20408163265306,0,41.79591836734694
95,57.95918367346938,0,42.04081632653061
96,57.632653061224495,0,42.367346938775505
97,57.714285714285715,0,42.285714285714285
98,57.38775510204081,0,42.61224489795919
99,57.46938775510204,0,42.53061224489796
100,56.89795918367347,0,43.10204081632653
101,56.97959183673469,0,43.02040816326531
102,57.06122448979591,0,42.93877551020408
103,56.81632653061225,0,43.183673469387756
104,56.40816326530612,0,43.59183673469388
105,56.6530612244898,0,43.3469387755102
106,56.48979591836735,0,43.51020408163265
107,56.48979591836735,0,43.51020408163265
108,56.40816326530612,0,43.59183673469388
109,56.326530612244895,0,43.673469387755105
110,56.326530612244895,0,43.673469387755105
111,56.00000000000001,0,44
112,55.265306122448976,0,44.73469387755102
113,55.10204081632652,0,44.89795918367347
114,55.265306122448976,0,44.73469387755102
115,55.3469387755102,0,44.6530612244898
116,55.02040816326531,0,44.97959183673469
117,54.69387755102041,0,45.30612244897959
118,54.85714285714286,0,45.14285714285714
119,54.85714285714286,0,45.14285714285714
120,54.367346938775505,0,45.63265306122449
121,54.04081632653062,0,45.95918367346939
122,53.714285714285715,0,46.285714285714285
123,53.87755102040816,0,46.12244897959184
124,53.79591836734694,0,46.20408163265306
125,54.122448979591844,0,45.87755102040816
126,53.79591836734694,0,46.20408163265306
127,53.55102040816326,0,46.44897959183674
128,53.142857142857146,0,46.85714285714286
129,52.48979591836734,0,47.51020408163265
130,52.244897959183675,0,47.755102040816325
131,52.326530612244895,0,47.673469387755105
132,51.91836734693878,0,48.08163265306122
133,51.755102040816325,0,48.244897959183675
134,52,0,48
135,52.163265306122454,0,47.83673469387755
136,51.59183673469387,0,48.40816326530612
137,51.6734693877551,0,48.3265306122449
138,51.42857142857142,0,48.57142857142857
139,51.42857142857142,0,48.57142857142857
140,50.857142857142854,0,49.142857142857146
141,50.857142857142854,0,49.142857142857146
142,50.53061224489795,0,49.46938775510204
143,50.44897959183674,0,49.55102040816327
144,49.95918367346939,0,50.04081632653061
145,49.55102040816327,0,50.44897959183674
146,49.38775510204081,0,50.61224489795918
147,49.46938775510204,0,50.53061224489795
148,49.142857142857146,0,50.857142857142854
149,49.63265306122449,0,50.36734693877551
150,49.55102040816327,0,50.44897959183674
151,49.795918367346935,0,50.204081632653065
152,49.38775510204081,0,50.61224489795918
153,49.38775510204081,0,50.61224489795918
154,49.46938775510204,0,50.53061224489795
155,49.55102040816327,0,50.44897959183674
156,49.142857142857146,0,50.857142857142854
157,48.97959183673469,0,51.02040816326531
158,49.224489795918366,0,50.775510204081634
159,48.897959183673464,0,51.102040816326536
160,48.48979591836734,0,51.51020408163265
161,48.08163265306122,0,51.91836734693878
162,48.08163265306122,0,51.91836734693878
163,48.16326530612245,0,51.83673469387755
164,47.51020408163265,0,52.48979591836734
165,47.26530612244898,0,52.73469387755102
166,47.183673469387756,0,52.816326530612244
167,47.10204081632653,0,52.89795918367347
168,46.85714285714286,0,53.142857142857146
169,46.69387755102041,0,53.306122448979586
170,46.85714285714286,0,53.142857142857146
171,46.85714285714286,0,53.142857142857146
172,46.69387755102041,0,53.306122448979586
173,46.36734693877551,0,53.63265306122449
174,46.44897959183674,0,53.55102040816326
175,46.20408163265306,0,53.79591836734694
176,45.87755102040816,0,54.122448979591844
177,45.63265306122449,0,54.367346938775505
178,45.714285714285715,0,54.285714285714285
179,46.285714285714285,0,53.714285714285715
180,45.63265306122449,0,54.367346938775505
181,46.12244897959184,0,53.87755102040816
182,46.12244897959184,0,53.87755102040816
183,45.95918367346939,0,54.04081632653062
184,45.63265306122449,0,54.367346938775505
185,45.46938775510204,0,54.53061224489796
186,45.55102040816327,0,54.44897959183673
187,45.55102040816327,0,54.44897959183673
