"ticks","new","recycled","waste"
0,100,0,0
1,97.95918367346938,0,2.0408163265306123
2,96,0,4
3,94.0408163265306,0,5.959183673469388
4,92.40816326530611,0,7.591836734693877
5,90.6938775510204,0,9.306122448979593
6,89.3061224489796,0,10.693877551020408
7,88.08163265306122,0,11.918367346938776
8,86.53061224489797,0,13.46938775510204
9,85.95918367346938,0,14.040816326530612
10,85.38775510204081,0,14.612244897959185
11,84.89795918367346,0,15.10204081632653
12,83.51020408163265,0,16.48979591836735
13,83.26530612244898,0,16.73469387755102
14,83.10204081632652,0,16.897959183673468
15,82.6938775510204,0,17.30612244897959
16,81.55102040816327,0,18.448979591836732
17,81.14285714285714,0,18.857142857142858
18,81.22448979591836,0,18.775510204081634
19,81.22448979591836,0,18.775510204081634
20,80.48979591836735,0,19.510204081632654
21,80.16326530612244,0,19.83673469387755
22,79.83673469387756,0,20.16326530612245
23,79.91836734693878,0,20.081632653061224
24,78.85714285714286,0,21.142857142857142
25,78.61224489795919,0,21.387755102040817
26,78.61224489795919,0,21.387755102040817
27,78.44897959183673,0,21.551020408163264
28,77.3061224489796,0,22.693877551020407
29,77.38775510204081,0,22.612244897959183
30,77.55102040816327,0,22.448979591836736
31,77.38775510204081,0,22.612244897959183
32,76.48979591836735,0,23.51020408163265
33,76.24489795918367,0,23.755102040816325
34,76.08163265306122,0,23.918367346938776
35,76.32653061224491,0,23.6734693877551
36,75.10204081632654,0,24.897959183673468
37,74.77551020408163,0,25.22448979591837
38,74.77551020408163,0,25.22448979591837
39,74.77551020408163,0,25.22448979591837
40,73.63265306122449,0,26.36734693877551
41,73.71428571428571,0,26.285714285714285
42,73.38775510204081,0,26.612244897959187
43,73.46938775510205,0,26.53061224489796
44,72.57142857142857,0,27.42857142857143
45,72.57142857142857,0,27.42857142857143
46,72.24489795918367,0,27.755102040816325
47,72.08163265306122,0,27.918367346938776
48,71.34693877551021,0,28.653061224489797
49,71.0204081632653,0,28.97959183673469
50,70.77551020408164,0,29.22448979591837
51,70.61224489795919,0,29.38775510204082
52,69.71428571428572,0,30.28571428571429
53,69.3061224489796,0,30.69387755102041
54,68.9795918367347,0,31.020408163265305
55,68.89795918367348,0,31.102040816326532
56,68,0,32
57,67.51020408163265,0,32.48979591836735
58,67.3469387755102,0,32.6530612244898
59,67.26530612244898,0,32.73469387755102
60,66.20408163265306,0,33.795918367346935
61,65.79591836734694,0,34.20408163265306
62,65.79591836734694,0,34.20408163265306
63,65.63265306122449,0,34.36734693877551
64,65.3061224489796,0,34.69387755102041
65,64.9795918367347,0,35.0204081632653
66,64.57142857142857,0,35.42857142857142
67,64.81632653061224,0,35.183673469387756
68,64,0,36
69,63.6734693877551,0,36.3265306122449
70,63.755102040816325,0,36.244897959183675
71,64.08163265306122,0,35.91836734693877
72,62.93877551020408,0,37.06122448979592
73,62.61224489795918,0,37.38775510204081
74,62.93877551020408,0,37.06122448979592
75,63.02040816326531,0,36.97959183673469
76,62.204081632653065,0,37.795918367346935
