"ticks","new","recycled","waste"
0,100,0,0
1,97.95918367346938,0,2.0408163265306123
2,95.91836734693877,0,4.081632653061225
3,94.36734693877551,0,5.63265306122449
4,92.81632653061224,0,7.183673469387755
5,91.3469387755102,0,8.653061224489795
6,90.12244897959184,0,9.877551020408164
7,88.81632653061224,0,11.183673469387754
8,87.59183673469387,0,12.408163265306122
9,86.53061224489797,0,13.46938775510204
10,85.71428571428571,0,14.285714285714285
11,85.71428571428571,0,14.285714285714285
12,84.57142857142857,0,15.428571428571427
13,84.08163265306122,0,15.918367346938775
14,83.83673469387755,0,16.163265306122447
15,83.91836734693877,0,16.081632653061227
16,82.6938775510204,0,17.30612244897959
17,82.36734693877551,0,17.63265306122449
18,82.28571428571428,0,17.71428571428571
19,82.44897959183673,0,17.551020408163264
20,81.38775510204081,0,18.612244897959187
21,81.06122448979592,0,18.93877551020408
22,81.22448979591836,0,18.775510204081634
23,81.55102040816327,0,18.448979591836732
24,80.16326530612244,0,19.83673469387755
25,80,0,20
26,80.3265306122449,0,19.6734693877551
27,80.3265306122449,0,19.6734693877551
28,79.26530612244898,0,20.73469387755102
29,78.93877551020408,0,21.06122448979592
30,79.18367346938776,0,20.816326530612244
31,79.18367346938776,0,20.816326530612244
32,77.87755102040816,0,22.122448979591837
33,77.9591836734694,0,22.040816326530614
34,78.04081632653062,0,21.959183673469386
35,78.20408163265307,0,21.79591836734694
36,77.3061224489796,0,22.693877551020407
37,77.22448979591837,0,22.775510204081634
38,77.22448979591837,0,22.775510204081634
39,77.46938775510203,0,22.53061224489796
40,76.16326530612245,0,23.836734693877553
41,75.83673469387755,0,24.16326530612245
42,75.83673469387755,0,24.16326530612245
43,76.32653061224491,0,23.6734693877551
44,75.26530612244898,0,24.73469387755102
45,75.34693877551021,0,24.653061224489793
46,75.42857142857143,0,24.571428571428573
47,75.6734693877551,0,24.3265306122449
48,75.0204081632653,0,24.979591836734695
49,74.6938775510204,0,25.30612244897959
50,74.53061224489797,0,25.46938775510204
51,74.44897959183675,0,25.551020408163268
52,73.22448979591837,0,26.77551020408163
53,73.38775510204081,0,26.612244897959187
54,73.63265306122449,0,26.36734693877551
55,73.71428571428571,0,26.285714285714285
56,72.48979591836735,0,27.510204081632654
57,72.48979591836735,0,27.510204081632654
58,72.57142857142857,0,27.42857142857143
59,72.73469387755101,0,27.26530612244898
60,71.51020408163265,0,28.489795918367346
61,71.59183673469389,0,28.408163265306126
62,71.83673469387755,0,28.163265306122447
63,72,0,28.000000000000004
64,71.18367346938776,0,28.816326530612248
65,70.77551020408164,0,29.22448979591837
66,70.61224489795919,0,29.38775510204082
67,71.26530612244898,0,28.73469387755102
68,70.44897959183673,0,29.551020408163264
69,70.28571428571428,0,29.714285714285715
70,70.44897959183673,0,29.551020408163264
71,70.85714285714285,0,29.142857142857142
72,69.87755102040816,0,30.122448979591837
73,69.71428571428572,0,30.28571428571429
74,70.0408163265306,0,29.959183673469386
75,70.12244897959184,0,29.87755102040816
