"ticks","new","recycled","waste"
0,100,0,0
1,97.95918367346938,0,2.0408163265306123
2,95.91836734693877,0,4.081632653061225
3,94.28571428571428,0,5.714285714285714
4,92.40816326530611,0,7.591836734693877
5,90.6938775510204,0,9.306122448979593
6,89.38775510204081,0,10.612244897959183
7,88.08163265306122,0,11.918367346938776
8,86.77551020408163,0,13.224489795918368
9,85.63265306122449,0,14.36734693877551
10,84.9795918367347,0,15.020408163265305
11,84.73469387755101,0,15.26530612244898
12,83.18367346938776,0,16.816326530612244
13,82.77551020408164,0,17.22448979591837
14,82.61224489795919,0,17.387755102040817
15,82.53061224489797,0,17.46938775510204
16,81.46938775510205,0,18.53061224489796
17,81.46938775510205,0,18.53061224489796
18,81.38775510204081,0,18.612244897959187
19,81.3061224489796,0,18.693877551020407
20,80,0,20
21,79.75510204081633,0,20.244897959183675
22,79.83673469387756,0,20.16326530612245
23,80.08163265306123,0,19.918367346938776
24,78.61224489795919,0,21.387755102040817
25,78.36734693877551,0,21.63265306122449
26,78.36734693877551,0,21.63265306122449
27,78.28571428571428,0,21.714285714285715
28,76.89795918367346,0,23.10204081632653
29,76.81632653061224,0,23.183673469387756
30,76.81632653061224,0,23.183673469387756
31,76.9795918367347,0,23.02040816326531
32,75.75510204081633,0,24.24489795918367
33,75.6734693877551,0,24.3265306122449
34,75.59183673469387,0,24.408163265306122
35,75.59183673469387,0,24.408163265306122
36,74.44897959183675,0,25.551020408163268
37,73.95918367346938,0,26.040816326530614
38,73.87755102040816,0,26.122448979591837
39,74.04081632653062,0,25.95918367346939
40,73.3061224489796,0,26.693877551020407
41,72.6530612244898,0,27.346938775510203
42,72.73469387755101,0,27.26530612244898
43,72.9795918367347,0,27.02040816326531
44,72,0,28.000000000000004
45,71.51020408163265,0,28.489795918367346
46,71.75510204081633,0,28.244897959183675
47,71.91836734693877,0,28.081632653061224
48,71.18367346938776,0,28.816326530612248
49,70.53061224489797,0,29.46938775510204
50,70.28571428571428,0,29.714285714285715
51,70.53061224489797,0,29.46938775510204
52,70.0408163265306,0,29.959183673469386
53,69.63265306122449,0,30.36734693877551
54,69.46938775510205,0,30.53061224489796
55,69.46938775510205,0,30.53061224489796
56,68.89795918367348,0,31.102040816326532
57,68.3265306122449,0,31.673469387755105
58,68.3265306122449,0,31.673469387755105
59,68.48979591836735,0,31.510204081632654
60,67.59183673469387,0,32.40816326530612
61,67.18367346938776,0,32.816326530612244
62,67.18367346938776,0,32.816326530612244
63,67.3469387755102,0,32.6530612244898
64,67.02040816326532,0,32.9795918367347
65,66.44897959183673,0,33.55102040816327
66,66.20408163265306,0,33.795918367346935
67,66.12244897959184,0,33.87755102040816
68,65.14285714285715,0,34.85714285714286
69,65.06122448979592,0,34.93877551020408
70,65.14285714285715,0,34.85714285714286
71,65.14285714285715,0,34.85714285714286
72,64.32653061224491,0,35.673469387755105
73,64.16326530612245,0,35.83673469387755
74,63.6734693877551,0,36.3265306122449
75,63.59183673469387,0,36.40816326530612
