"ticks","new","recycled","waste"
0,100,0,0
1,97.95918367346938,0,2.0408163265306123
2,96,0,4
3,94.36734693877551,0,5.63265306122449
4,93.14285714285714,0,6.857142857142858
5,91.59183673469387,0,8.408163265306122
6,90.04081632653062,0,9.959183673469388
7,89.14285714285714,0,10.857142857142858
8,87.75510204081633,0,12.244897959183673
9,86.6938775510204,0,13.306122448979593
10,85.95918367346938,0,14.040816326530612
11,85.55102040816327,0,14.448979591836736
12,84.3265306122449,0,15.673469387755102
13,84.08163265306122,0,15.918367346938775
14,83.75510204081633,0,16.244897959183675
15,83.42857142857143,0,16.57142857142857
16,81.95918367346938,0,18.040816326530614
17,81.79591836734694,0,18.20408163265306
18,81.79591836734694,0,18.20408163265306
19,81.95918367346938,0,18.040816326530614
20,80.6530612244898,0,19.346938775510203
21,80.40816326530611,0,19.591836734693878
22,80.16326530612244,0,19.83673469387755
23,80.08163265306123,0,19.918367346938776
24,78.53061224489795,0,21.46938775510204
25,78.20408163265307,0,21.79591836734694
26,78.28571428571428,0,21.714285714285715
27,78.36734693877551,0,21.63265306122449
28,77.38775510204081,0,22.612244897959183
29,77.22448979591837,0,22.775510204081634
30,77.46938775510203,0,22.53061224489796
31,77.55102040816327,0,22.448979591836736
32,76.16326530612245,0,23.836734693877553
33,75.83673469387755,0,24.16326530612245
34,75.75510204081633,0,24.24489795918367
35,76,0,24
36,74.77551020408163,0,25.22448979591837
37,74.44897959183675,0,25.551020408163268
38,74.53061224489797,0,25.46938775510204
39,74.44897959183675,0,25.551020408163268
40,73.06122448979592,0,26.93877551020408
41,72.9795918367347,0,27.02040816326531
42,73.06122448979592,0,26.93877551020408
43,72.9795918367347,0,27.02040816326531
44,71.6734693877551,0,28.3265306122449
45,71.42857142857143,0,28.57142857142857
46,71.42857142857143,0,28.57142857142857
47,71.6734693877551,0,28.3265306122449
48,70.61224489795919,0,29.38775510204082
49,70.20408163265306,0,29.795918367346943
50,70.28571428571428,0,29.714285714285715
51,70.28571428571428,0,29.714285714285715
52,69.14285714285714,0,30.857142857142854
53,68.57142857142857,0,31.428571428571427
54,68.6530612244898,0,31.346938775510203
55,68.57142857142857,0,31.428571428571427
56,67.59183673469387,0,32.40816326530612
57,67.59183673469387,0,32.40816326530612
58,67.42857142857143,0,32.57142857142858
59,67.26530612244898,0,32.73469387755102
60,66.77551020408163,0,33.224489795918366
61,66.20408163265306,0,33.795918367346935
62,65.9591836734694,0,34.04081632653061
63,65.87755102040816,0,34.12244897959184
64,65.06122448979592,0,34.93877551020408
65,64.9795918367347,0,35.0204081632653
66,65.06122448979592,0,34.93877551020408
67,64.9795918367347,0,35.0204081632653
68,64.16326530612245,0,35.83673469387755
69,63.83673469387755,0,36.16326530612245
70,63.59183673469387,0,36.40816326530612
71,63.59183673469387,0,36.40816326530612
72,63.02040816326531,0,36.97959183673469
73,62.53061224489795,0,37.46938775510204
74,62.36734693877551,0,37.63265306122449
75,62.12244897959184,0,37.87755102040816
