"ticks","new","recycled","waste"
0,100,0,0
1,97.95918367346938,0,2.0408163265306123
2,96,0.0816326530612245,3.9183673469387754
3,94.20408163265306,0.24489795918367346,5.551020408163265
4,92.65306122448979,0.40816326530612246,6.938775510204081
5,91.3469387755102,0.653061224489796,8
6,89.87755102040816,0.8163265306122449,9.306122448979593
7,88.40816326530613,0.9795918367346939,10.612244897959183
8,87.26530612244898,1.306122448979592,11.428571428571429
9,86.77551020408163,1.306122448979592,11.918367346938776
10,86.36734693877551,1.4693877551020407,12.16326530612245
11,85.79591836734693,1.8775510204081631,12.326530612244897
12,84.6530612244898,2.2857142857142856,13.061224489795919
13,84.16326530612245,2.612244897959184,13.224489795918368
14,83.91836734693877,2.612244897959184,13.46938775510204
15,83.51020408163265,3.183673469387755,13.306122448979593
16,82.44897959183673,3.2653061224489797,14.285714285714285
17,82.36734693877551,3.428571428571429,14.204081632653063
18,82.12244897959184,3.5918367346938775,14.285714285714285
19,82.44897959183673,3.7551020408163263,13.795918367346937
20,81.79591836734694,4.163265306122449,14.040816326530612
21,81.87755102040816,4.081632653061225,14.040816326530612
22,81.3061224489796,4.244897959183674,14.448979591836736
23,81.22448979591836,4.653061224489797,14.122448979591837
24,80.89795918367348,4.244897959183674,14.857142857142858
25,80.9795918367347,4,15.020408163265305
26,80.89795918367348,4.081632653061225,15.020408163265305
27,80.9795918367347,3.9183673469387754,15.10204081632653
28,80.24489795918367,4.326530612244897,15.428571428571427
29,80,4.408163265306123,15.591836734693878
30,80,4.571428571428571,15.428571428571427
31,79.91836734693878,4.408163265306123,15.673469387755102
32,79.42857142857143,4.408163265306123,16.163265306122447
33,79.75510204081633,4.571428571428571,15.673469387755102
34,79.51020408163265,4.653061224489797,15.836734693877553
35,79.91836734693878,4.571428571428571,15.510204081632653
36,79.02040816326532,5.061224489795919,15.918367346938775
37,79.02040816326532,4.8979591836734695,16.081632653061227
38,78.61224489795919,5.224489795918368,16.163265306122447
39,78.53061224489795,5.714285714285714,15.755102040816327
40,78.12244897959184,5.959183673469388,15.918367346938775
41,77.79591836734694,6.122448979591836,16.081632653061227
42,77.22448979591837,6.204081632653061,16.57142857142857
43,77.3061224489796,6.040816326530613,16.653061224489797
44,77.22448979591837,6.36734693877551,16.408163265306122
45,77.14285714285715,6.448979591836734,16.408163265306122
46,76.65306122448979,6.612244897959184,16.73469387755102
47,77.22448979591837,6.857142857142858,15.918367346938775
48,76.48979591836735,7.020408163265306,16.48979591836735
49,76.48979591836735,7.346938775510205,16.163265306122447
50,75.91836734693878,7.755102040816326,16.3265306122449
51,76,7.918367346938776,16.081632653061227
52,75.34693877551021,8.081632653061224,16.57142857142857
53,75.42857142857143,8.16326530612245,16.408163265306122
54,74.93877551020408,8.571428571428571,16.48979591836735
55,75.34693877551021,8.73469387755102,15.918367346938775
56,75.0204081632653,8.653061224489795,16.3265306122449
57,75.6734693877551,8.326530612244898,16
58,75.34693877551021,8.408163265306122,16.244897959183675
59,75.51020408163265,8.489795918367347,16
