"ticks","new","recycled","waste"
0,100,0,0
1,97.95918367346938,0,2.0408163265306123
2,96.08163265306122,0,3.9183673469387754
3,94.28571428571428,0,5.714285714285714
4,92.57142857142857,0,7.428571428571429
5,90.93877551020408,0,9.061224489795919
6,89.46938775510203,0,10.53061224489796
7,87.91836734693878,0,12.081632653061225
8,87.10204081632654,0,12.897959183673468
9,86.36734693877551,0,13.63265306122449
10,86.12244897959184,0,13.877551020408163
11,85.63265306122449,0,14.36734693877551
12,84.6530612244898,0,15.346938775510205
13,83.83673469387755,0,16.163265306122447
14,83.59183673469389,0,16.408163265306122
15,83.26530612244898,0,16.73469387755102
16,81.87755102040816,0,18.122448979591837
17,81.3061224489796,0,18.693877551020407
18,80.89795918367348,0,19.10204081632653
19,80.6530612244898,0,19.346938775510203
20,79.51020408163265,0,20.489795918367346
21,79.3469387755102,0,20.653061224489797
22,78.93877551020408,0,21.06122448979592
23,78.85714285714286,0,21.142857142857142
24,77.79591836734694,0,22.20408163265306
25,77.22448979591837,0,22.775510204081634
26,77.22448979591837,0,22.775510204081634
27,77.3061224489796,0,22.693877551020407
28,76.24489795918367,0,23.755102040816325
29,76,0,24
30,75.6734693877551,0,24.3265306122449
31,75.6734693877551,0,24.3265306122449
32,74.93877551020408,0,25.06122448979592
33,74.77551020408163,0,25.22448979591837
34,75.0204081632653,0,24.979591836734695
35,74.93877551020408,0,25.06122448979592
36,74.20408163265306,0,25.795918367346935
37,73.95918367346938,0,26.040816326530614
38,73.46938775510205,0,26.53061224489796
39,73.14285714285714,0,26.857142857142858
40,71.91836734693877,0,28.081632653061224
41,71.75510204081633,0,28.244897959183675
42,71.59183673469389,0,28.408163265306126
43,71.51020408163265,0,28.489795918367346
44,70.53061224489797,0,29.46938775510204
45,70.28571428571428,0,29.714285714285715
46,69.95918367346938,0,30.04081632653061
47,69.87755102040816,0,30.122448979591837
48,69.14285714285714,0,30.857142857142854
49,68.89795918367348,0,31.102040816326532
50,68.81632653061224,0,31.183673469387756
51,68.48979591836735,0,31.510204081632654
52,67.6734693877551,0,32.326530612244895
53,67.26530612244898,0,32.73469387755102
54,67.02040816326532,0,32.9795918367347
55,66.93877551020408,0,33.06122448979592
56,66.04081632653062,0,33.95918367346939
57,65.79591836734694,0,34.20408163265306
58,65.9591836734694,0,34.04081632653061
59,66.20408163265306,0,33.795918367346935
60,65.38775510204081,0,34.61224489795918
61,65.06122448979592,0,34.93877551020408
62,65.06122448979592,0,34.93877551020408
63,64.89795918367346,0,35.10204081632653
64,64.48979591836735,0,35.51020408163265
65,64.16326530612245,0,35.83673469387755
66,64.32653061224491,0,35.673469387755105
67,64,0,36
68,63.26530612244898,0,36.734693877551024
69,62.93877551020408,0,37.06122448979592
70,62.61224489795918,0,37.38775510204081
71,62.36734693877551,0,37.63265306122449
72,61.95918367346939,0,38.04081632653061
73,61.95918367346939,0,38.04081632653061
74,61.63265306122449,0,38.36734693877551
75,61.142857142857146,0,38.857142857142854
