"ticks","new","recycled","waste"
0,100,0,0
1,97.95918367346938,0,2.0408163265306123
2,96.08163265306122,0,3.9183673469387754
3,94.53061224489797,0,5.469387755102041
4,92.9795918367347,0,7.020408163265306
5,91.42857142857143,0,8.571428571428571
6,90.04081632653062,0,9.959183673469388
7,88.81632653061224,0,11.183673469387754
8,87.42857142857143,0,12.571428571428573
9,86.36734693877551,0,13.63265306122449
10,85.63265306122449,0,14.36734693877551
11,84.9795918367347,0,15.020408163265305
12,83.42857142857143,0,16.57142857142857
13,83.18367346938776,0,16.816326530612244
14,82.85714285714286,0,17.142857142857142
15,82.53061224489797,0,17.46938775510204
16,81.06122448979592,0,18.93877551020408
17,80.6530612244898,0,19.346938775510203
18,80.57142857142857,0,19.428571428571427
19,80.3265306122449,0,19.6734693877551
20,79.10204081632654,0,20.89795918367347
21,78.85714285714286,0,21.142857142857142
22,78.6938775510204,0,21.306122448979593
23,78.53061224489795,0,21.46938775510204
24,77.38775510204081,0,22.612244897959183
25,76.9795918367347,0,23.02040816326531
26,76.73469387755102,0,23.26530612244898
27,76.73469387755102,0,23.26530612244898
28,75.83673469387755,0,24.16326530612245
29,75.51020408163265,0,24.489795918367346
30,75.18367346938776,0,24.816326530612244
31,75.0204081632653,0,24.979591836734695
32,73.71428571428571,0,26.285714285714285
33,73.38775510204081,0,26.612244897959187
34,73.14285714285714,0,26.857142857142858
35,73.14285714285714,0,26.857142857142858
36,72.6530612244898,0,27.346938775510203
37,71.75510204081633,0,28.244897959183675
38,71.51020408163265,0,28.489795918367346
39,71.6734693877551,0,28.3265306122449
40,70.61224489795919,0,29.38775510204082
41,70.36734693877551,0,29.632653061224488
42,70.36734693877551,0,29.632653061224488
43,70.12244897959184,0,29.87755102040816
44,69.46938775510205,0,30.53061224489796
45,68.9795918367347,0,31.020408163265305
46,68.81632653061224,0,31.183673469387756
47,69.06122448979592,0,30.93877551020408
48,68.57142857142857,0,31.428571428571427
49,68.48979591836735,0,31.510204081632654
50,68,0,32
51,67.6734693877551,0,32.326530612244895
52,66.6938775510204,0,33.30612244897959
53,66.20408163265306,0,33.795918367346935
54,66.04081632653062,0,33.95918367346939
55,65.87755102040816,0,34.12244897959184
56,65.06122448979592,0,34.93877551020408
57,64.32653061224491,0,35.673469387755105
58,64.08163265306122,0,35.91836734693877
59,63.755102040816325,0,36.244897959183675
60,62.69387755102041,0,37.306122448979586
61,62.36734693877551,0,37.63265306122449
62,62.204081632653065,0,37.795918367346935
63,62.12244897959184,0,37.87755102040816
64,61.63265306122449,0,38.36734693877551
65,61.38775510204082,0,38.61224489795919
66,61.142857142857146,0,38.857142857142854
67,61.224489795918366,0,38.775510204081634
68,60.244897959183675,0,39.755102040816325
69,59.91836734693877,0,40.08163265306122
70,59.591836734693885,0,40.40816326530612
71,59.42857142857143,0,40.57142857142857
72,58.77551020408164,0,41.224489795918366
73,58.77551020408164,0,41.224489795918366
74,58.44897959183674,0,41.55102040816326
75,58.61224489795919,0,41.38775510204082
