"ticks","new","recycled","waste"
0,100,0,0
1,97.95918367346938,0,2.0408163265306123
2,95.91836734693877,0,4.081632653061225
3,94.53061224489797,0,5.469387755102041
4,92.9795918367347,0,7.020408163265306
5,91.75510204081633,0,8.244897959183675
6,90.36734693877551,0,9.63265306122449
7,88.73469387755102,0,11.26530612244898
8,87.42857142857143,0,12.571428571428573
9,86.36734693877551,0,13.63265306122449
10,85.55102040816327,0,14.448979591836736
11,84.81632653061224,0,15.183673469387754
12,83.75510204081633,0,16.244897959183675
13,83.18367346938776,0,16.816326530612244
14,82.6938775510204,0,17.30612244897959
15,82.28571428571428,0,17.71428571428571
16,81.14285714285714,0,18.857142857142858
17,80.6530612244898,0,19.346938775510203
18,80.48979591836735,0,19.510204081632654
19,80.3265306122449,0,19.6734693877551
20,79.42857142857143,0,20.57142857142857
21,79.10204081632654,0,20.89795918367347
22,78.6938775510204,0,21.306122448979593
23,78.6938775510204,0,21.306122448979593
24,77.3061224489796,0,22.693877551020407
25,76.65306122448979,0,23.346938775510203
26,76.57142857142857,0,23.42857142857143
27,76.48979591836735,0,23.51020408163265
28,75.59183673469387,0,24.408163265306122
29,75.34693877551021,0,24.653061224489793
30,75.18367346938776,0,24.816326530612244
31,75.10204081632654,0,24.897959183673468
32,74.04081632653062,0,25.95918367346939
33,73.63265306122449,0,26.36734693877551
34,73.3061224489796,0,26.693877551020407
35,73.22448979591837,0,26.77551020408163
36,72.24489795918367,0,27.755102040816325
37,71.6734693877551,0,28.3265306122449
38,71.34693877551021,0,28.653061224489797
39,71.18367346938776,0,28.816326530612248
40,69.95918367346938,0,30.04081632653061
41,69.79591836734694,0,30.20408163265306
42,69.79591836734694,0,30.20408163265306
43,69.71428571428572,0,30.28571428571429
44,68.9795918367347,0,31.020408163265305
45,68.3265306122449,0,31.673469387755105
46,68.24489795918367,0,31.755102040816325
47,68.24489795918367,0,31.755102040816325
48,67.10204081632654,0,32.89795918367347
49,66.77551020408163,0,33.224489795918366
50,66.53061224489795,0,33.46938775510204
51,66.44897959183673,0,33.55102040816327
52,65.3061224489796,0,34.69387755102041
53,64.73469387755102,0,35.26530612244898
54,64.32653061224491,0,35.673469387755105
55,64.16326530612245,0,35.83673469387755
56,63.42857142857142,0,36.57142857142857
57,63.02040816326531,0,36.97959183673469
58,63.02040816326531,0,36.97959183673469
59,62.857142857142854,0,37.142857142857146
60,62.204081632653065,0,37.795918367346935
61,61.06122448979592,0,38.93877551020408
62,60.816326530612244,0,39.183673469387756
63,60.57142857142858,0,39.42857142857143
64,60,0,40
65,59.3469387755102,0,40.6530612244898
66,59.265306122448976,0,40.734693877551024
67,59.183673469387756,0,40.816326530612244
68,58.20408163265306,0,41.79591836734694
69,58.04081632653061,0,41.95918367346938
70,58.04081632653061,0,41.95918367346938
71,57.877551020408156,0,42.12244897959184
72,57.06122448979591,0,42.93877551020408
73,56.734693877551024,0,43.26530612244898
74,56.48979591836735,0,43.51020408163265
75,56.40816326530612,0,43.59183673469388
