"ticks","new","recycled","waste"
0,100,0,0
1,97.95918367346938,0,2.0408163265306123
2,96,0,4
3,94.36734693877551,0.163265306122449,5.469387755102041
4,92.65306122448979,0.24489795918367346,7.102040816326531
5,91.26530612244898,0.40816326530612246,8.326530612244898
6,89.71428571428571,0.5714285714285714,9.714285714285714
7,88.40816326530613,0.653061224489796,10.938775510204081
8,86.93877551020408,0.8163265306122449,12.244897959183673
9,86.20408163265306,0.9795918367346939,12.816326530612246
10,85.63265306122449,1.2244897959183674,13.142857142857142
11,85.55102040816327,1.0612244897959184,13.387755102040815
12,84.48979591836735,1.0612244897959184,14.448979591836736
13,83.83673469387755,1.7142857142857144,14.448979591836736
14,83.75510204081633,1.8775510204081631,14.36734693877551
15,84,1.9591836734693877,14.040816326530612
16,82.93877551020408,2.122448979591837,14.93877551020408
17,82.85714285714286,2.122448979591837,15.020408163265305
18,82.53061224489797,2.2040816326530615,15.26530612244898
19,82.53061224489797,2.4489795918367347,15.020408163265305
20,81.38775510204081,2.5306122448979593,16.081632653061227
21,81.06122448979592,2.9387755102040813,16
22,80.6530612244898,3.1020408163265305,16.244897959183675
23,80.6530612244898,3.183673469387755,16.163265306122447
24,80,3.2653061224489797,16.73469387755102
25,79.83673469387756,3.428571428571429,16.73469387755102
26,79.18367346938776,3.6734693877551026,17.142857142857142
27,79.42857142857143,3.7551020408163263,16.816326530612244
28,78.61224489795919,3.9183673469387754,17.46938775510204
29,78.36734693877551,4,17.63265306122449
30,78.28571428571428,4.408163265306123,17.30612244897959
31,78.53061224489795,4.326530612244897,17.142857142857142
32,77.63265306122449,4.244897959183674,18.122448979591837
33,77.9591836734694,4,18.040816326530614
34,77.71428571428571,4.244897959183674,18.040816326530614
35,77.63265306122449,4.408163265306123,17.959183673469386
36,76.65306122448979,4.653061224489797,18.693877551020407
37,76.65306122448979,4.571428571428571,18.775510204081634
38,76.48979591836735,4.326530612244897,19.183673469387756
39,76.57142857142857,4.244897959183674,19.183673469387756
40,75.75510204081633,4.163265306122449,20.081632653061224
41,75.91836734693878,4.163265306122449,19.918367346938776
42,75.34693877551021,4.081632653061225,20.57142857142857
43,75.26530612244898,4.408163265306123,20.3265306122449
44,74.53061224489797,4.489795918367347,20.97959183673469
45,74.61224489795917,4.571428571428571,20.816326530612244
46,74.20408163265306,4.571428571428571,21.224489795918366
47,74.36734693877551,4.979591836734694,20.653061224489797
48,73.63265306122449,5.469387755102041,20.89795918367347
49,74.04081632653062,5.551020408163265,20.408163265306122
50,73.79591836734693,5.63265306122449,20.57142857142857
51,73.63265306122449,5.63265306122449,20.73469387755102
52,73.14285714285714,5.795918367346939,21.06122448979592
53,73.38775510204081,5.959183673469388,20.653061224489797
54,72.9795918367347,6.204081632653061,20.816326530612244
55,72.9795918367347,6.693877551020408,20.3265306122449
56,72.89795918367346,6.448979591836734,20.653061224489797
57,73.22448979591837,6.448979591836734,20.3265306122449
58,72.81632653061224,6.775510204081632,20.408163265306122
